Transaction_ID,User_ID,User_Role,Book_ID,Book_Title,Book_Category,Branch_Location,Borrow_Date,Return_Date,Borrow_Duration_Days,Overdue_Status,Renewal_Count,Available_Copies_At_Borrow,Reservation_Status,Month,Year
TXN_20250621,USR_1046,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Science & Tech Annex,2025-10-24,2025-11-09,16,0,2,2,No Reservation,Oct 2025,2025
TXN_20250622,USR_1012,Student,BK_302,1984,Fiction & Literature,Management Library,2025-10-24,2025-11-08,15,0,0,3,No Reservation,Oct 2025,2025
TXN_20250623,USR_1063,Staff,BK_404,The Silk Roads: A New History of the World,History & Biography,Engineering Branch,2025-10-24,2025-11-02,9,0,0,2,No Reservation,Oct 2025,2025
TXN_20250624,USR_1028,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Management Library,2025-10-24,2025-11-04,11,0,0,8,No Reservation,Oct 2025,2025
TXN_20250625,USR_1031,Research Scholar,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Science & Tech Annex,2025-10-25,2025-11-11,17,0,0,2,Reserved,Oct 2025,2025
TXN_20250626,USR_1039,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Main Campus Library,2025-10-25,2025-11-09,15,0,0,2,No Reservation,Oct 2025,2025
TXN_20250627,USR_1027,Student,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Main Campus Library,2025-10-25,2025-11-10,16,0,0,3,Reserved,Oct 2025,2025
TXN_20250628,USR_1034,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Engineering Branch,2025-10-25,2025-11-12,18,0,0,4,No Reservation,Oct 2025,2025
TXN_20250629,USR_1078,Student,BK_601,University Physics with Modern Physics,Science & Engineering,Science & Tech Annex,2025-10-25,2025-11-03,9,0,0,2,No Reservation,Oct 2025,2025
TXN_20250630,USR_1012,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-10-25,2025-11-13,19,0,0,3,No Reservation,Oct 2025,2025
TXN_20250631,USR_1086,Student,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2025-10-25,2025-11-02,8,1,0,2,No Reservation,Oct 2025,2025
TXN_20250632,USR_1015,Staff,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-10-25,2025-11-05,11,0,0,5,No Reservation,Oct 2025,2025
TXN_20250633,USR_1086,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-10-26,2025-11-01,6,0,0,1,No Reservation,Oct 2025,2025
TXN_20250634,USR_1047,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Management Library,2025-10-27,2025-12-07,41,0,1,2,Reserved,Oct 2025,2025
TXN_20250635,USR_1043,Faculty,BK_405,Churchill: A Life,History & Biography,Engineering Branch,2025-10-27,2025-12-04,38,0,1,2,Reserved,Oct 2025,2025
TXN_20250636,USR_1001,Student,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-10-27,2025-11-10,14,1,2,1,No Reservation,Oct 2025,2025
TXN_20250637,USR_1030,Student,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2025-10-27,2025-11-03,7,0,0,0,Reserved,Oct 2025,2025
TXN_20250638,USR_1047,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Science & Tech Annex,2025-10-27,2025-11-27,31,0,0,3,No Reservation,Oct 2025,2025
TXN_20250639,USR_1031,Research Scholar,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-10-28,2025-11-11,14,0,3,8,No Reservation,Oct 2025,2025
TXN_20250640,USR_1051,Faculty,BK_404,The Silk Roads: A New History of the World,History & Biography,Science & Tech Annex,2025-10-29,2025-11-12,14,0,0,8,No Reservation,Oct 2025,2025
TXN_20250641,USR_1057,Student,BK_302,1984,Fiction & Literature,Main Campus Library,2025-10-29,2025-11-13,15,0,0,5,No Reservation,Oct 2025,2025
TXN_20250642,USR_1031,Research Scholar,BK_303,The Great Gatsby,Fiction & Literature,Management Library,2025-10-29,2025-11-15,17,0,0,3,No Reservation,Oct 2025,2025
TXN_20250643,USR_1047,Faculty,BK_305,Dune,Fiction & Literature,Engineering Branch,2025-10-30,2025-11-17,18,0,0,4,No Reservation,Oct 2025,2025
TXN_20250644,USR_1029,Faculty,BK_106,Operating System Concepts,Computer Science & AI,Engineering Branch,2025-10-30,2025-11-18,19,0,0,2,No Reservation,Oct 2025,2025
TXN_20250645,USR_1070,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Engineering Branch,2025-10-30,2025-11-19,20,0,2,1,No Reservation,Oct 2025,2025
TXN_20250646,USR_1027,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-10-30,2025-11-05,6,1,0,3,No Reservation,Oct 2025,2025
TXN_20250647,USR_1043,Faculty,BK_303,The Great Gatsby,Fiction & Literature,Management Library,2025-10-30,2025-11-17,18,0,0,4,No Reservation,Oct 2025,2025
TXN_20250648,USR_1031,Research Scholar,BK_301,To Kill a Mockingbird,Fiction & Literature,Engineering Branch,2025-10-30,2025-11-26,27,0,0,1,No Reservation,Oct 2025,2025
TXN_20250649,USR_1030,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Management Library,2025-10-30,2025-11-06,7,0,0,2,Reserved,Oct 2025,2025
TXN_20250650,USR_1038,Research Scholar,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Science & Tech Annex,2025-10-30,2025-12-02,33,0,1,10,No Reservation,Oct 2025,2025
TXN_20250651,USR_1063,Staff,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2025-10-31,2025-11-10,10,1,3,1,No Reservation,Oct 2025,2025
TXN_20250652,USR_1038,Research Scholar,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-10-31,2025-11-26,26,1,1,2,Reserved,Oct 2025,2025
TXN_20250653,USR_1043,Faculty,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2025-10-31,2025-12-04,34,1,3,1,No Reservation,Oct 2025,2025
TXN_20250654,USR_1048,Student,BK_402,Steve Jobs,History & Biography,Management Library,2025-10-31,2025-11-06,6,0,0,0,Reserved,Oct 2025,2025
TXN_20250655,USR_1063,Staff,BK_504,"Thinking, Fast and Slow",Business & Economics,Main Campus Library,2025-10-31,2025-11-23,23,1,1,5,No Reservation,Oct 2025,2025
TXN_20250656,USR_1036,Student,BK_602,Linear Algebra and Its Applications,Science & Engineering,Main Campus Library,2025-11-01,2025-11-13,12,0,0,2,No Reservation,Nov 2025,2025
TXN_20250657,USR_1043,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-11-01,2025-11-21,20,1,0,4,No Reservation,Nov 2025,2025
TXN_20250658,USR_1031,Research Scholar,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-11-01,2025-11-21,20,0,0,2,No Reservation,Nov 2025,2025
TXN_20250659,USR_1028,Student,BK_604,Microelectronic Circuits,Science & Engineering,Main Campus Library,2025-11-02,2025-11-10,8,0,1,4,No Reservation,Nov 2025,2025
TXN_20250660,USR_1073,Faculty,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-11-02,2025-12-04,32,0,0,0,Reserved,Nov 2025,2025
TXN_20250661,USR_1087,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-11-02,2025-11-13,11,0,2,1,No Reservation,Nov 2025,2025
TXN_20250662,USR_1039,Student,BK_302,1984,Fiction & Literature,Main Campus Library,2025-11-02,2025-11-22,20,0,0,1,Reserved,Nov 2025,2025
TXN_20250663,USR_1061,Student,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-11-02,2025-11-15,13,0,2,0,Reserved,Nov 2025,2025
TXN_20250664,USR_1030,Student,BK_502,Zero to One,Business & Economics,Science & Tech Annex,2025-11-03,2025-11-09,6,0,0,2,No Reservation,Nov 2025,2025
TXN_20250665,USR_1051,Faculty,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-11-03,2025-12-09,36,0,0,0,Reserved,Nov 2025,2025
TXN_20250666,USR_1001,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Engineering Branch,2025-11-03,2025-11-19,16,0,0,8,No Reservation,Nov 2025,2025
TXN_20250667,USR_1048,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Engineering Branch,2025-11-03,2025-11-11,8,1,0,0,Reserved,Nov 2025,2025
TXN_20250668,USR_1087,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Science & Tech Annex,2025-11-03,2025-11-15,12,0,1,8,No Reservation,Nov 2025,2025
TXN_20250669,USR_1017,Student,BK_503,Atomic Habits,Business & Economics,Engineering Branch,2025-11-03,2025-11-21,18,0,1,2,No Reservation,Nov 2025,2025
TXN_20250670,USR_1078,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Science & Tech Annex,2025-11-03,2025-11-24,21,0,1,5,No Reservation,Nov 2025,2025
TXN_20250671,USR_1035,Staff,BK_303,The Great Gatsby,Fiction & Literature,Management Library,2025-11-04,2025-11-17,13,0,1,3,No Reservation,Nov 2025,2025
TXN_20250672,USR_1028,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-11-04,2025-11-24,20,0,0,1,No Reservation,Nov 2025,2025
TXN_20250673,USR_1036,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-11-04,2025-11-13,9,0,0,4,Reserved,Nov 2025,2025
TXN_20250674,USR_1003,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Management Library,2025-11-04,2025-11-22,18,0,1,8,No Reservation,Nov 2025,2025
TXN_20250675,USR_1027,Student,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Main Campus Library,2025-11-05,2025-11-13,8,0,0,3,Reserved,Nov 2025,2025
TXN_20250676,USR_1065,Student,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-11-05,2025-11-20,15,1,0,8,Reserved,Nov 2025,2025
TXN_20250677,USR_1074,Student,BK_605,Signals and Systems,Science & Engineering,Engineering Branch,2025-11-06,2025-11-13,7,0,0,2,No Reservation,Nov 2025,2025
TXN_20250678,USR_1078,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Engineering Branch,2025-11-07,2025-11-20,13,1,1,3,No Reservation,Nov 2025,2025
TXN_20250679,USR_1054,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-11-07,2025-11-22,15,0,0,1,No Reservation,Nov 2025,2025
TXN_20250680,USR_1072,Faculty,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Engineering Branch,2025-11-07,2025-12-20,43,1,0,5,No Reservation,Nov 2025,2025
TXN_20250681,USR_1018,Faculty,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-11-07,2025-12-13,36,0,0,2,No Reservation,Nov 2025,2025
TXN_20250682,USR_1038,Research Scholar,BK_405,Churchill: A Life,History & Biography,Engineering Branch,2025-11-08,2025-11-24,16,0,0,1,Reserved,Nov 2025,2025
TXN_20250683,USR_1018,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Engineering Branch,2025-11-08,2025-12-20,42,0,0,0,Reserved,Nov 2025,2025
TXN_20250684,USR_1031,Research Scholar,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Engineering Branch,2025-11-08,2025-12-07,29,0,1,4,No Reservation,Nov 2025,2025
TXN_20250685,USR_1044,Research Scholar,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-11-09,2025-12-09,30,0,0,5,No Reservation,Nov 2025,2025
TXN_20250686,USR_1074,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2025-11-09,2025-11-19,10,0,1,2,No Reservation,Nov 2025,2025
TXN_20250687,USR_1028,Student,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2025-11-09,2025-11-23,14,0,0,10,Reserved,Nov 2025,2025
TXN_20250688,USR_1069,Student,BK_106,Operating System Concepts,Computer Science & AI,Engineering Branch,2025-11-09,2025-11-30,21,0,0,2,No Reservation,Nov 2025,2025
TXN_20250689,USR_1086,Student,BK_302,1984,Fiction & Literature,Management Library,2025-11-09,2025-11-16,7,0,0,1,Reserved,Nov 2025,2025
TXN_20250690,USR_1036,Student,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2025-11-09,2025-11-22,13,0,0,2,No Reservation,Nov 2025,2025
TXN_20250691,USR_1030,Student,BK_502,Zero to One,Business & Economics,Main Campus Library,2025-11-09,2025-11-15,6,0,0,2,No Reservation,Nov 2025,2025
TXN_20250692,USR_1092,Faculty,BK_306,The Catcher in the Rye,Fiction & Literature,Management Library,2025-11-09,2025-12-21,42,0,1,3,No Reservation,Nov 2025,2025
TXN_20250693,USR_1002,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-11-10,2025-11-26,16,0,1,2,No Reservation,Nov 2025,2025
TXN_20250694,USR_1047,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2025-11-10,2025-12-01,21,0,0,1,No Reservation,Nov 2025,2025
TXN_20250695,USR_1044,Research Scholar,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2025-11-10,2025-11-29,19,0,1,3,No Reservation,Nov 2025,2025
TXN_20250696,USR_1031,Research Scholar,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Engineering Branch,2025-11-10,2025-11-30,20,0,1,0,Reserved,Nov 2025,2025
TXN_20250697,USR_1076,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2025-11-11,2025-11-20,9,0,0,3,No Reservation,Nov 2025,2025
TXN_20250698,USR_1039,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2025-11-11,2025-11-24,13,0,1,0,Reserved,Nov 2025,2025
TXN_20250699,USR_1028,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-11-11,2025-11-25,14,0,0,1,No Reservation,Nov 2025,2025
TXN_20250700,USR_1079,Faculty,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-11-11,2025-12-16,35,0,0,2,No Reservation,Nov 2025,2025
TXN_20250701,USR_1044,Research Scholar,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-11-11,2025-12-01,20,0,0,1,Reserved,Nov 2025,2025
TXN_20250702,USR_1076,Student,BK_602,Linear Algebra and Its Applications,Science & Engineering,Engineering Branch,2025-11-11,2025-11-24,13,0,2,0,Reserved,Nov 2025,2025
TXN_20250703,USR_1030,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-11-11,2025-11-30,19,0,0,3,No Reservation,Nov 2025,2025
TXN_20250704,USR_1038,Research Scholar,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-11-11,2025-11-24,13,1,0,3,Reserved,Nov 2025,2025
TXN_20250705,USR_1078,Student,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-11-12,2025-11-23,11,0,0,3,No Reservation,Nov 2025,2025
TXN_20250706,USR_1031,Research Scholar,BK_306,The Catcher in the Rye,Fiction & Literature,Science & Tech Annex,2025-11-12,2025-11-25,13,0,0,4,Reserved,Nov 2025,2025
TXN_20250707,USR_1080,Student,BK_106,Operating System Concepts,Computer Science & AI,Engineering Branch,2025-11-12,2025-11-18,6,0,0,0,Reserved,Nov 2025,2025
TXN_20250708,USR_1027,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Main Campus Library,2025-11-12,2025-12-01,19,0,0,2,No Reservation,Nov 2025,2025
TXN_20250709,USR_1044,Research Scholar,BK_106,Operating System Concepts,Computer Science & AI,Engineering Branch,2025-11-12,2025-11-22,10,0,1,2,No Reservation,Nov 2025,2025
TXN_20250710,USR_1086,Student,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-11-12,2025-11-27,15,0,0,1,No Reservation,Nov 2025,2025
TXN_20250711,USR_1044,Research Scholar,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-11-13,2025-12-06,23,0,0,4,No Reservation,Nov 2025,2025
TXN_20250712,USR_1031,Research Scholar,BK_605,Signals and Systems,Science & Engineering,Science & Tech Annex,2025-11-13,2025-12-06,23,0,2,0,Reserved,Nov 2025,2025
TXN_20250713,USR_1086,Student,BK_101,Deep Learning with Python,Computer Science & AI,Science & Tech Annex,2025-11-14,2025-11-25,11,1,0,3,Reserved,Nov 2025,2025
TXN_20250714,USR_1081,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-11-14,2025-12-11,27,0,0,1,No Reservation,Nov 2025,2025
TXN_20250715,USR_1012,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2025-11-14,2025-11-21,7,0,0,2,Reserved,Nov 2025,2025
TXN_20250716,USR_1031,Research Scholar,BK_604,Microelectronic Circuits,Science & Engineering,Engineering Branch,2025-11-14,2025-12-10,26,0,0,4,No Reservation,Nov 2025,2025
TXN_20250717,USR_1074,Student,BK_302,1984,Fiction & Literature,Main Campus Library,2025-11-15,2025-12-05,20,0,0,1,No Reservation,Nov 2025,2025
TXN_20250718,USR_1026,Staff,BK_301,To Kill a Mockingbird,Fiction & Literature,Science & Tech Annex,2025-11-15,2025-11-30,15,0,0,5,Reserved,Nov 2025,2025
TXN_20250719,USR_1039,Student,BK_305,Dune,Fiction & Literature,Engineering Branch,2025-11-15,2025-11-23,8,0,0,0,Reserved,Nov 2025,2025
TXN_20250720,USR_1030,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Science & Tech Annex,2025-11-15,2025-11-22,7,0,0,1,No Reservation,Nov 2025,2025
TXN_20250721,USR_1079,Faculty,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Engineering Branch,2025-11-15,2025-12-07,22,0,0,4,No Reservation,Nov 2025,2025
TXN_20250722,USR_1074,Student,BK_402,Steve Jobs,History & Biography,Engineering Branch,2025-11-16,2025-11-27,11,0,0,4,No Reservation,Nov 2025,2025
TXN_20250723,USR_1080,Student,BK_501,The Intelligent Investor,Business & Economics,Science & Tech Annex,2025-11-16,2025-12-06,20,0,0,2,No Reservation,Nov 2025,2025
TXN_20250724,USR_1030,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-11-16,2025-12-01,15,0,1,0,Reserved,Nov 2025,2025
TXN_20250725,USR_1095,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Engineering Branch,2025-11-16,2025-11-29,13,0,2,4,No Reservation,Nov 2025,2025
TXN_20250726,USR_1093,Faculty,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-11-17,2025-12-10,23,0,0,2,No Reservation,Nov 2025,2025
TXN_20250727,USR_1043,Faculty,BK_302,1984,Fiction & Literature,Science & Tech Annex,2025-11-17,2025-12-24,37,1,0,1,No Reservation,Nov 2025,2025
TXN_20250728,USR_1040,Staff,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-11-18,2025-12-06,18,0,0,2,No Reservation,Nov 2025,2025
TXN_20250729,USR_1086,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Management Library,2025-11-18,2025-12-07,19,0,0,5,No Reservation,Nov 2025,2025
TXN_20250730,USR_1080,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-11-18,2025-12-02,14,0,0,1,No Reservation,Nov 2025,2025
TXN_20250731,USR_1095,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-11-18,2025-12-08,20,0,0,1,No Reservation,Nov 2025,2025
TXN_20250732,USR_1086,Student,BK_405,Churchill: A Life,History & Biography,Engineering Branch,2025-11-19,2025-12-06,17,0,0,2,No Reservation,Nov 2025,2025
TXN_20250733,USR_1028,Student,BK_605,Signals and Systems,Science & Engineering,Engineering Branch,2025-11-19,2025-12-01,12,0,0,2,No Reservation,Nov 2025,2025
TXN_20250734,USR_1079,Faculty,BK_403,"Guns, Germs, and Steel",History & Biography,Engineering Branch,2025-11-19,2025-12-23,34,1,3,1,No Reservation,Nov 2025,2025
TXN_20250735,USR_1009,Faculty,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2025-11-19,2025-12-18,29,0,3,2,No Reservation,Nov 2025,2025
TXN_20250736,USR_1061,Student,BK_204,Storytelling with Data,Data Science & Statistics,Science & Tech Annex,2025-11-19,2025-11-24,5,0,0,1,No Reservation,Nov 2025,2025
TXN_20250737,USR_1086,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2025-11-19,2025-11-29,10,0,0,3,No Reservation,Nov 2025,2025
TXN_20250738,USR_1086,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-11-20,2025-12-05,15,0,1,5,No Reservation,Nov 2025,2025
TXN_20250739,USR_1080,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-11-20,2025-12-11,21,1,0,3,No Reservation,Nov 2025,2025
TXN_20250740,USR_1031,Research Scholar,BK_602,Linear Algebra and Its Applications,Science & Engineering,Management Library,2025-11-20,2025-12-09,19,0,0,3,No Reservation,Nov 2025,2025
TXN_20250741,USR_1086,Student,BK_106,Operating System Concepts,Computer Science & AI,Engineering Branch,2025-11-21,2025-12-06,15,0,1,5,No Reservation,Nov 2025,2025
TXN_20250742,USR_1063,Staff,BK_605,Signals and Systems,Science & Engineering,Engineering Branch,2025-11-21,2025-11-28,7,0,0,5,No Reservation,Nov 2025,2025
TXN_20250743,USR_1073,Faculty,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-11-22,2025-12-19,27,0,0,4,No Reservation,Nov 2025,2025
TXN_20250744,USR_1038,Research Scholar,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-11-22,2025-12-20,28,1,1,5,No Reservation,Nov 2025,2025
TXN_20250745,USR_1011,Student,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2025-11-22,2025-12-01,9,0,0,1,No Reservation,Nov 2025,2025
TXN_20250746,USR_1031,Research Scholar,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Science & Tech Annex,2025-11-22,2025-12-16,24,0,0,1,No Reservation,Nov 2025,2025
TXN_20250747,USR_1038,Research Scholar,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Management Library,2025-11-22,2025-12-08,16,0,0,5,No Reservation,Nov 2025,2025
TXN_20250748,USR_1074,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2025-11-23,2025-12-05,12,0,1,2,No Reservation,Nov 2025,2025
TXN_20250749,USR_1040,Staff,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-11-23,2025-12-20,27,0,0,8,No Reservation,Nov 2025,2025
TXN_20250750,USR_1043,Faculty,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2025-11-23,2025-12-21,28,0,0,3,No Reservation,Nov 2025,2025
TXN_20250751,USR_1086,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Engineering Branch,2025-11-24,2025-12-04,10,0,1,0,Reserved,Nov 2025,2025
TXN_20250752,USR_1079,Faculty,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2025-11-24,2025-12-21,27,0,2,1,No Reservation,Nov 2025,2025
TXN_20250753,USR_1065,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-11-24,2025-12-09,15,0,0,0,Reserved,Nov 2025,2025
TXN_20250754,USR_1063,Staff,BK_305,Dune,Fiction & Literature,Main Campus Library,2025-11-25,2025-12-06,11,0,2,2,No Reservation,Nov 2025,2025
TXN_20250755,USR_1065,Student,BK_204,Storytelling with Data,Data Science & Statistics,Management Library,2025-11-25,2025-11-30,5,0,0,1,No Reservation,Nov 2025,2025
TXN_20250756,USR_1047,Faculty,BK_503,Atomic Habits,Business & Economics,Main Campus Library,2025-11-26,2025-12-29,33,0,0,3,No Reservation,Nov 2025,2025
TXN_20250757,USR_1055,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Science & Tech Annex,2025-11-26,2025-12-16,20,0,0,5,No Reservation,Nov 2025,2025
TXN_20250758,USR_1044,Research Scholar,BK_603,Calculus: Early Transcendentals,Science & Engineering,Main Campus Library,2025-11-27,2025-12-11,14,0,0,4,No Reservation,Nov 2025,2025
TXN_20250759,USR_1030,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-11-27,2025-12-07,10,0,0,1,No Reservation,Nov 2025,2025
TXN_20250760,USR_1009,Faculty,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-11-27,2025-12-14,17,1,0,2,No Reservation,Nov 2025,2025
TXN_20250761,USR_1089,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Science & Tech Annex,2025-11-27,2025-12-18,21,0,1,2,No Reservation,Nov 2025,2025
TXN_20250762,USR_1038,Research Scholar,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-11-27,2025-12-21,24,0,1,5,No Reservation,Nov 2025,2025
TXN_20250763,USR_1079,Faculty,BK_405,Churchill: A Life,History & Biography,Management Library,2025-11-27,2026-01-09,43,0,0,3,No Reservation,Nov 2025,2025
TXN_20250764,USR_1044,Research Scholar,BK_305,Dune,Fiction & Literature,Engineering Branch,2025-11-28,2025-12-25,27,1,0,5,No Reservation,Nov 2025,2025
TXN_20250765,USR_1028,Student,BK_204,Storytelling with Data,Data Science & Statistics,Management Library,2025-11-28,2025-12-09,11,0,0,0,Reserved,Nov 2025,2025
TXN_20250766,USR_1065,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-11-28,2025-12-11,13,0,0,2,No Reservation,Nov 2025,2025
TXN_20250767,USR_1092,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-11-28,2025-12-20,22,0,2,0,Reserved,Nov 2025,2025
TXN_20250768,USR_1086,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-11-28,2025-12-12,14,0,0,10,Reserved,Nov 2025,2025
TXN_20250769,USR_1078,Student,BK_106,Operating System Concepts,Computer Science & AI,Engineering Branch,2025-11-28,2025-12-03,5,0,0,0,Reserved,Nov 2025,2025
TXN_20250770,USR_1089,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-11-29,2025-12-06,7,0,0,8,No Reservation,Nov 2025,2025
TXN_20250771,USR_1009,Faculty,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-11-29,2026-01-09,41,0,1,1,Reserved,Nov 2025,2025
TXN_20250772,USR_1035,Staff,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-11-29,2025-12-20,21,1,1,4,No Reservation,Nov 2025,2025
TXN_20250773,USR_1043,Faculty,BK_603,Calculus: Early Transcendentals,Science & Engineering,Engineering Branch,2025-11-29,2025-12-17,18,0,1,4,No Reservation,Nov 2025,2025
TXN_20250774,USR_1079,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Science & Tech Annex,2025-11-30,2025-12-22,22,1,1,1,No Reservation,Nov 2025,2025
TXN_20250775,USR_1043,Faculty,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Engineering Branch,2025-11-30,2026-01-04,35,0,0,2,No Reservation,Nov 2025,2025
